X Y Z Doppler RCS Label Mahalanobis_Error
98.290565 14.099739 1.499919 -0.512617 11.370000 0.000000 0.765998
99.030807 14.988831 1.500871 -0.512612 8.240000 0.000000 0.757103
124.062325 5.624413 -0.138306 -0.601545 11.930000 0.000000 0.637899
126.732613 3.287743 -0.092058 -0.601594 11.910000 0.000000 0.636136
127.594177 3.310055 -0.092921 -0.601594 13.760000 0.000000 0.636136
128.432404 3.281978 -2.492163 -0.601594 12.140000 0.000000 0.636011
127.463074 20.151894 10.558513 -0.512622 9.490000 0.000000 0.712470
128.344376 20.284542 10.224378 -0.512622 9.650000 0.000000 0.715144
45.515755 -21.249149 -1.479409 -0.531127 18.040001 0.000000 0.430844
46.298439 -21.609114 -1.504997 -0.531152 19.190001 0.000000 0.430862
47.081131 -21.969072 -1.530585 -0.531177 15.750000 0.000000 0.430892
52.518730 5.158142 -2.618288 -0.532792 16.200001 0.000000 0.469124
53.270882 5.236064 -2.824245 -0.621584 18.500000 0.000000 1.002231
62.242695 -0.702711 -2.952622 -0.532784 14.070000 0.000000 0.492524
63.000458 -0.349623 -3.194227 -0.621585 14.880000 0.000000 0.977330
62.436142 29.873501 -0.352188 -0.532028 7.560000 0.000000 0.313823
63.215595 30.242990 0.244190 -0.532039 7.980000 0.000000 0.314630
59.193661 40.760040 -2.064425 -0.442876 8.760000 0.000000 0.457020
59.271984 42.177967 -1.457380 -0.442808 9.060000 0.000000 0.378880
61.476357 40.307209 -1.490938 -0.531353 11.650000 0.000000 0.892899
84.956802 -9.363743 -1.844890 -0.621458 11.760000 0.000000 1.044812
97.582809 13.479925 1.185227 -0.532798 10.250000 0.000000 0.438305
98.440369 13.592894 0.886135 -0.532799 11.620000 0.000000 0.438960
123.369019 5.647512 -1.682251 -0.532807 11.020000 0.000000 0.500477
124.229912 5.686805 -1.694123 -0.532807 11.410000 0.000000 0.500477
125.078384 5.710082 -2.484091 -0.532807 9.470000 0.000000 0.500155
126.793137 3.331851 -2.464305 -0.621602 12.500000 0.000000 0.967316
127.661446 3.362860 -2.084142 -0.621602 14.070000 0.000000 0.967111
127.743843 18.770205 10.576087 -0.532807 10.120000 0.000000 0.391352
128.593811 18.894581 10.645947 -0.532807 10.980000 0.000000 0.391360
45.573273 -21.327940 -1.480288 -0.539851 19.480000 0.000000 0.579140
46.350029 -21.691948 -1.625623 -0.539873 20.170000 0.000000 0.579906
47.132004 -22.053314 -1.653150 -0.539894 16.180000 0.000000 0.579923
53.086983 7.936424 -3.379546 -0.542800 19.100000 0.000000 0.249957
62.342819 -0.440884 -2.670649 -0.542759 13.360000 0.000000 0.330032
63.203884 -0.446799 -2.707556 -0.542759 14.670000 0.000000 0.330033
62.415462 28.070681 -0.350397 -0.541835 6.660000 0.000000 0.387689
63.202633 28.421688 -0.355096 -0.541844 9.320000 0.000000 0.387693
63.819881 29.144049 -0.578889 -0.541816 9.590000 0.000000 0.408307
73.531868 -11.703552 -1.277641 -0.542290 13.380000 0.000000 0.197158
85.186646 -9.003384 -1.396270 -0.542507 11.750000 0.000000 0.268128
86.033394 -9.104813 -1.881364 -0.542507 10.090000 0.000000 0.267551
87.355179 -0.080555 -2.665587 -0.542770 6.860000 0.000000 0.334271
89.091751 -0.587715 -2.152778 -0.542760 9.860000 0.000000 0.334103
96.841316 13.190347 0.870094 -0.542847 6.880000 0.000000 0.274572
97.695351 13.306132 0.877518 -0.542848 11.490000 0.000000 0.274562
98.442757 14.183813 0.873066 -0.542844 12.330000 0.000000 0.266161
123.473228 5.456250 -0.530572 -0.542827 9.610000 0.000000 0.334777
127.861778 3.167373 -0.896590 -0.542806 14.330000 0.000000 0.337657
128.702637 3.935020 -0.918195 -0.542813 12.290000 0.000000 0.337194
45.653728 -21.326509 -1.483967 -0.565749 19.959999 0.000000 1.005037
46.430492 -21.690519 -1.629303 -0.565769 20.240000 0.000000 1.005818
47.212471 -22.051884 -1.656830 -0.565788 16.420000 0.000000 1.005851
61.534084 -0.802701 -3.108467 -0.561580 9.950000 0.000000 0.014112
62.417568 -0.803097 -2.666094 -0.561580 14.410000 0.000000 0.016772
63.272057 -0.817237 -2.850651 -0.561581 14.730000 0.000000 0.016018
64.133003 -0.828177 -2.889444 -0.561581 11.320000 0.000000 0.016019
62.383278 28.425421 -1.797097 -0.477709 6.980000 0.000000 0.655310
63.187214 28.791204 -0.578488 -0.477714 10.450000 0.000000 0.656117
64.140678 28.774435 -0.585326 -0.477591 10.050000 0.000000 0.679534
59.742699 40.200558 -1.460704 -0.482014 8.790000 0.000000 0.135722
60.751411 40.201092 -2.331597 -0.481800 11.280000 0.000000 0.094733
72.633904 -12.159520 -2.395118 -0.562230 13.360000 0.000000 0.148579
73.483650 -12.300819 -2.423205 -0.562231 13.580000 0.000000 0.148574
84.397728 -8.923311 -1.847217 -0.561838 10.090000 0.000000 0.052397
85.260811 -9.006906 -1.599666 -0.561839 12.260000 0.000000 0.052038
86.063744 -9.596907 -1.602446 -0.561870 9.890000 0.000000 0.059515
88.229355 3.339305 -2.767548 -0.561635 9.320000 0.000000 0.022748
89.148300 1.128005 -2.748034 -0.561591 10.360000 0.000000 0.024531
96.818977 13.932891 0.323125 -0.562186 7.050000 0.000000 0.053037
97.667900 14.062847 0.862166 -0.562186 11.890000 0.000000 0.053970
98.520996 14.185202 0.869489 -0.562186 12.530000 0.000000 0.053964
122.714668 4.693009 -1.278224 -0.561635 7.440000 0.000000 0.024673
123.549385 5.449901 -0.917910 -0.561650 11.580000 0.000000 0.023284
45.841541 -21.239569 -1.336919 -0.522867 21.309999 0.000000 0.281769
46.624352 -21.599463 -1.359846 -0.522880 21.030001 0.000000 0.281782
47.407158 -21.959358 -1.382772 -0.522892 15.280000 0.000000 0.281785
61.687408 -0.322956 -2.645523 -0.522792 8.690000 0.000000 0.661077
62.496716 -0.328249 -2.680097 -0.611590 13.670000 0.000000 0.809148
63.348602 -0.704489 -2.856595 -0.611588 13.390000 0.000000 0.811402
64.192772 -0.721579 -3.244796 -0.611588 7.150000 0.000000 0.813319
63.804649 27.553747 0.662135 -0.523291 6.620000 0.000000 0.028769
64.599350 27.894148 0.232970 -0.523296 5.710000 0.000000 0.027760
72.897186 -11.449154 -1.734095 -0.522820 13.870000 0.000000 0.522358
73.663116 -12.146813 -1.506014 -0.522825 13.680000 0.000000 0.509805
84.504028 -9.245254 -1.118573 -0.522804 9.700000 0.000000 0.590081
85.413307 -8.843504 -1.143256 -0.522802 10.810000 0.000000 0.596976
88.325157 -0.973641 -3.776877 -0.611589 7.930000 0.000000 0.810669
97.028778 13.355956 0.326267 -0.522886 7.720000 0.000000 0.604420
97.882652 13.473158 0.329003 -0.522886 11.760000 0.000000 0.604424
98.684425 13.589476 0.334122 -0.611685 11.120000 0.000000 0.865881
123.570770 5.614115 -3.515666 -0.611612 8.630000 0.000000 0.805638
124.420158 5.644960 -3.926459 -0.611612 8.840000 0.000000 0.806181
45.902615 -21.350172 -1.337262 -0.495555 21.600000 0.000000 0.164387
46.684547 -21.711979 -1.360107 -0.495563 20.860001 0.000000 0.164390
47.484119 -22.061041 -0.895631 -0.495571 14.980000 0.000000 0.166648
61.768154 -0.464710 -2.261745 -0.581562 10.050000 0.000000 0.310866
62.621971 -0.475383 -2.487713 -0.581562 14.100000 0.000000 0.311679
63.490704 -0.477511 -2.324881 -0.581562 13.050000 0.000000 0.310865
64.316467 -2.591136 -1.908300 -0.581551 6.390000 0.000000 0.322974
63.388668 28.751816 -0.154815 -0.496452 8.050000 0.000000 0.351850
59.654617 40.608849 -2.978687 -0.410919 12.750000 0.000000 1.011233
61.031807 40.167583 -1.889945 -0.410590 9.900000 0.000000 1.097496
61.761440 40.643112 -1.511230 -0.410594 11.330000 0.000000 1.098143
84.601288 -8.960913 -1.129218 -0.581648 11.190000 0.000000 0.380081
85.458328 -9.051387 -1.140738 -0.581648 12.210000 0.000000 0.380077
86.319290 -9.135086 -0.883144 -0.581649 8.860000 0.000000 0.379965
89.369148 1.621384 -1.173272 -0.581597 13.130000 0.000000 0.304549
90.230835 1.637012 -1.184662 -0.581597 18.400000 0.000000 0.304549
97.858841 14.010492 1.773741 -0.582105 10.440000 0.000000 0.384917
98.711914 14.132356 1.789068 -0.582106 9.680000 0.000000 0.384930
45.922203 -21.473190 -1.492922 -0.548906 21.360001 0.000000 0.727736
46.709766 -21.833342 -1.358589 -0.548912 20.030001 0.000000 0.726834
47.660488 -21.829319 -1.397109 -0.549027 13.840000 0.000000 0.697061
61.854462 -0.636886 -2.790337 -0.552704 10.040000 0.000000 0.163774
62.737377 -0.633958 -2.294636 -0.552704 14.070000 0.000000 0.166223
63.611935 -0.633927 -1.931962 -0.552704 12.440000 0.000000 0.167579
64.245132 -5.257249 -2.447084 -0.552379 9.860000 0.000000 0.126610
65.193100 -4.068748 -2.511458 -0.552478 6.200000 0.000000 0.141592
58.407272 39.501419 -2.037196 -0.551160 7.080000 0.000000 1.293216
59.147987 39.983570 -2.063338 -0.462165 8.660000 0.000000 0.181369
59.848553 40.459969 -2.535854 -0.462169 8.500000 0.000000 0.180204
60.877083 40.472332 -2.570078 -0.462238 10.720000 0.000000 0.217938
84.683243 -9.187604 -1.392090 -0.552230 11.050000 0.000000 0.103848
85.544701 -9.273747 -1.139777 -0.552230 11.320000 0.000000 0.104064
86.470932 -8.699641 -1.169009 -0.552275 6.600000 0.000000 0.112305
89.446228 1.878266 -2.500457 -0.552809 13.320000 0.000000 0.170773
97.168541 13.619716 0.542034 -0.553022 8.330000 0.000000 0.102469
98.022095 13.739205 0.546734 -0.553022 11.380000 0.000000 0.102470
98.872841 13.863122 0.860601 -0.553022 9.910000 0.000000 0.101908
98.763962 22.581785 7.201845 -0.552999 6.350000 0.000000 0.054186
132.731018 17.712368 10.515811 -0.553020 8.260000 0.000000 0.073999
46.071930 -21.383081 -1.501686 -0.461058 21.090000 0.000000 0.738486
46.853512 -21.745493 -1.527171 -0.461060 19.410000 0.000000 0.738478
56.557751 4.025298 3.982256 -0.552878 16.219999 0.000000 0.129025
57.415359 4.086298 4.042562 -0.552878 13.580000 0.000000 0.129027
61.948906 -0.871914 -2.645339 -0.552721 11.860000 0.000000 0.163064
62.803486 -0.887213 -2.827873 -0.552721 14.520000 0.000000 0.162330
63.670944 -0.896113 -2.718877 -0.552721 13.160000 0.000000 0.163064
58.774517 39.169918 -1.007425 -0.461865 5.620000 0.000000 0.220469
59.184464 40.105072 -1.015833 -0.461798 7.250000 0.000000 0.182782
59.589478 41.048836 -0.576152 -0.461731 7.240000 0.000000 0.144790
97.326180 13.071486 1.458170 -0.552905 9.430000 0.000000 0.108763
98.188713 13.177561 0.857970 -0.552905 12.100000 0.000000 0.110155
98.141441 22.016701 6.596554 -0.552813 8.670000 0.000000 0.039521
132.852631 17.962902 9.678361 -0.552906 7.520000 0.000000 0.079094
3.109664 -0.162206 -0.910830 -0.553326 7.290000 0.000000 0.207984
2.924221 -1.976945 -0.880367 -0.420366 8.150000 0.000000 0.450368
3.697331 -0.653819 -1.002515 -0.549522 7.810000 0.000000 0.236674
3.383806 -0.419595 -1.060277 -0.461946 7.030000 0.000000 1.192226
3.710807 -0.473832 -1.028111 -0.551795 7.600000 0.000000 0.217068
3.575637 -0.153923 -1.040032 -0.513051 6.920000 0.000000 0.468848
2.535791 -2.200974 -0.999202 -0.481246 6.470000 0.000000 1.315685
5.793517 9.222565 -0.256501 -0.303428 14.040000 0.000000 0.103133
5.792486 9.238262 -0.254886 -0.316196 13.390000 0.000000 0.114850
5.642162 9.226809 -0.242083 -0.327325 13.790000 0.000000 0.386785
5.573287 9.144464 -0.239067 -0.326571 13.810000 0.000000 0.385886
5.395380 9.247222 -0.233255 -0.342014 14.120000 0.000000 0.793204
5.683046 9.144415 -0.202310 -0.313404 13.800000 0.000000 0.099650
5.463355 9.077600 -0.197619 -0.345007 12.610000 0.000000 0.735000
5.613811 9.330939 -0.193707 -0.333046 9.120000 0.000000 0.538221
5.728494 9.154256 -0.179568 -0.315682 14.810000 0.000000 0.113243
5.659756 9.190245 -0.172087 -0.330725 14.200000 0.000000 0.418336
5.754682 9.225598 -0.166857 -0.314155 14.960000 0.000000 0.099208
5.592901 9.106952 -0.142377 -0.330053 13.140000 0.000000 0.416992
5.639149 9.183828 -0.069533 -0.319103 13.610000 0.000000 0.236633
12.278606 -2.665922 -0.167495 -0.724000 14.580000 1.000000 2.918461
12.333408 -2.962799 -0.115095 -0.612752 12.360000 0.000000 1.126374
12.228887 -2.938136 -0.114056 -0.612746 14.520000 0.000000 1.126356
12.329640 -2.551771 1.441689 -0.724000 13.550000 1.000000 2.968644
13.546253 -2.298929 -0.446661 -1.176500 17.500000 1.000000 10.322894
13.440423 -2.280968 -0.443172 -1.176500 17.129999 1.000000 10.322894
13.334594 -2.263008 -0.439682 -1.176500 12.350000 1.000000 10.322894
12.859490 -3.831778 -0.426221 -0.814500 10.010000 1.000000 4.609113
13.653600 -2.315879 -0.407341 -1.176500 13.340000 1.000000 10.322168
18.486498 4.018600 -0.392035 -0.599209 12.290000 0.000000 0.769429
13.875955 -3.445263 -0.386416 -0.541855 12.950000 0.000000 0.028041
18.758801 4.272103 -0.375539 -0.543601 17.240000 0.000000 0.133287
18.753414 3.775740 -0.361249 -0.603724 20.209999 0.000000 0.817648
12.668895 8.463220 -0.360517 -0.497472 8.690000 0.000000 0.375041
18.485279 5.732312 -0.354096 -0.596433 14.590000 0.000000 0.912258
14.112496 -3.386167 -0.350715 -0.541901 14.110000 0.000000 0.046578
14.008054 -3.361279 -0.348106 -0.541900 15.640000 0.000000 0.046568
18.681747 3.802778 -0.345957 -0.511818 15.440000 0.000000 0.700553
14.030964 -3.614777 -0.329367 -0.555875 10.470000 0.000000 0.225291
14.028309 -4.241365 -0.312345 -0.476687 8.260000 0.000000 0.973948
13.069138 -3.903513 -0.304703 -0.631760 9.620000 0.000000 1.584037
18.619230 3.972476 -0.281855 -0.601805 20.059999 0.000000 0.805228
18.657858 3.630431 -0.276105 -0.552364 14.620000 0.000000 0.043460
13.799327 -2.390774 -0.272391 -1.154724 15.160000 1.000000 9.966638
13.969632 -3.172042 -0.249508 -0.583540 12.640000 0.000000 0.614022
18.649702 3.756716 -0.239624 -0.603722 17.959999 0.000000 0.817490
18.696815 3.655760 -0.235722 -0.564280 17.030001 0.000000 0.155235
13.906259 -2.407422 -0.229742 -1.154733 12.130000 1.000000 9.966351
11.215051 10.673487 -0.208358 -0.399962 12.450000 0.000000 0.267561
14.088801 -3.467665 -0.196724 -0.532432 10.260000 0.000000 0.190121
18.691175 3.512222 -0.194079 -0.568866 15.110000 0.000000 0.219680
13.829255 -3.114316 -0.185564 -0.633500 11.720000 0.000000 1.437041
12.969569 -3.869563 -0.175825 -0.631757 8.080000 0.000000 1.582601
18.851694 3.417889 -0.173215 -0.564172 19.629999 0.000000 0.132406
18.679197 3.778709 -0.108339 -0.574117 16.820000 0.000000 0.328795
14.063446 -3.573417 -0.080892 -0.612796 11.950000 0.000000 1.158954
14.136436 -3.599959 -0.080127 -0.702987 9.520000 1.000000 2.653565
13.081198 -3.904034 -0.014162 -0.612621 13.930000 0.000000 1.266448
18.623186 4.022133 0.010463 -0.493061 13.230000 0.000000 0.990291
18.596502 4.153817 0.013938 -0.583294 19.459999 0.000000 0.516452
18.601990 4.468831 0.111781 -0.566911 19.969999 0.000000 0.276481
18.782545 4.164346 0.295500 -0.603822 20.049999 0.000000 0.855981
13.763110 -2.359727 0.316178 -1.264816 12.700000 1.000000 11.791122
18.399145 5.989976 0.468907 -0.563226 19.030001 0.000000 0.404804
18.772718 4.766160 0.478812 -0.525697 19.930000 0.000000 0.375092
18.733614 4.469644 0.479694 -0.526368 18.040001 0.000000 0.393296
13.844197 -3.272828 1.349988 -0.622472 11.910000 0.000000 1.329115
13.253342 -3.772361 1.438126 -0.724000 13.490000 1.000000 3.133498
13.420752 -2.604460 1.725941 -0.883695 12.300000 1.000000 5.601491
13.600863 -2.356604 1.773035 -0.793583 14.380000 1.000000 4.074756
12.980153 -3.899476 2.394275 -0.612580 13.000000 0.000000 1.423647
13.706816 -3.080469 2.583086 -0.724000 11.980000 1.000000 3.102248
13.306340 -2.216842 2.627433 -1.355073 16.450001 1.000000 13.460709
13.738626 -3.215680 2.631782 -0.902894 11.150000 1.000000 6.088480
18.324488 5.989382 3.418941 -0.530590 19.230000 0.000000 0.017059
18.100697 5.948369 3.601731 -0.493266 19.790001 0.000000 0.577339
17.866386 6.832421 3.748026 -0.566232 14.200000 0.000000 0.780148
18.232006 5.322497 3.862683 -0.548244 18.110001 0.000000 0.273580
17.945726 5.986738 4.638659 -0.551631 18.850000 0.000000 0.507548
17.935707 6.990594 4.677825 -0.524445 16.500000 0.000000 0.196781
18.073227 6.924139 4.703393 -0.524416 13.040000 0.000000 0.178486
17.770922 7.084811 4.711884 -0.524484 16.129999 0.000000 0.228426
17.945799 6.267445 4.722964 -0.551561 18.980000 0.000000 0.551659
17.731958 7.697727 4.792340 -0.529071 12.960000 0.000000 0.407402
17.780781 7.494895 5.132071 -0.509677 15.290000 0.000000 0.088430
17.573669 6.920820 5.405687 -0.545116 17.040001 0.000000 0.644194
17.716463 6.843849 5.853737 -0.545397 16.410000 0.000000 0.681178
17.389467 6.551847 6.278595 -0.566097 16.980000 0.000000 1.074075
21.520243 3.825735 -0.449028 -0.539758 11.850000 0.000000 0.276362
21.346031 3.778063 -0.448564 -0.561617 13.920000 0.000000 0.084481
21.216921 3.889813 -0.447988 -0.561532 15.070000 0.000000 0.092042
18.663906 5.932527 -0.444882 -0.493298 18.820000 0.000000 0.776578
21.385294 3.813121 -0.442634 -0.528799 13.420000 0.000000 0.457082
18.561302 5.900909 -0.442363 -0.493290 19.500000 0.000000 0.776582
23.510839 4.014677 -0.430544 -0.532241 11.670000 0.000000 0.410586
21.205021 3.893142 -0.424909 -0.551177 12.710000 0.000000 0.079122
22.015057 3.767989 -0.423659 -0.543000 12.860000 0.000000 0.231855
21.152050 3.787841 -0.423025 -0.570736 14.930000 0.000000 0.238287
21.046152 3.770205 -0.420663 -0.570730 14.150000 0.000000 0.238275
17.602160 8.788371 -0.419808 -0.560399 13.950000 0.000000 0.849544
18.315660 8.329724 -0.416010 -0.524814 11.260000 0.000000 0.121388
22.583849 3.890660 -0.414228 -0.583419 8.700000 0.000000 0.438801
18.507629 7.216258 -0.412929 -0.543000 15.190000 0.000000 0.233050
18.410681 7.897760 -0.410844 -0.514192 9.520000 0.000000 0.131929
21.126959 3.956479 -0.409642 -0.543510 14.690000 0.000000 0.200765
21.140448 4.012050 -0.408313 -0.523567 13.560000 0.000000 0.527252
23.651989 3.982274 -0.407801 -0.539192 17.980000 0.000000 0.298731
21.021400 3.936788 -0.407584 -0.543510 11.020000 0.000000 0.200760
21.258944 3.818218 -0.396798 -0.603819 13.640000 0.000000 0.786683
21.601564 3.814781 -0.390143 -0.602296 12.090000 0.000000 0.757229
21.450016 3.880856 -0.387880 -0.552521 13.480000 0.000000 0.060826
21.366716 3.907768 -0.387853 -0.602230 13.370000 0.000000 0.765009
21.344231 3.862450 -0.385840 -0.552518 13.960000 0.000000 0.060828
21.260963 3.889157 -0.385810 -0.602226 13.120000 0.000000 0.764992
21.380945 3.782807 -0.382598 -0.542325 14.830000 0.000000 0.235264
21.453163 3.797170 -0.379870 -0.561620 13.080000 0.000000 0.084293
21.112408 3.872523 -0.375551 -0.561529 15.400000 0.000000 0.091870
18.675974 7.151939 -0.371764 -0.560519 10.330000 0.000000 0.503724
23.770279 3.955767 -0.368381 -0.564119 23.160000 0.000000 0.111345
22.545830 4.096681 -0.361348 -0.523540 10.760000 0.000000 0.539666
23.749874 4.087130 -0.359863 -0.583438 22.709999 0.000000 0.438701
18.517397 6.316749 -0.358893 -0.562508 14.550000 0.000000 0.426230
21.418001 3.930502 -0.355927 -0.551188 12.670000 0.000000 0.079280
18.816084 6.683712 -0.339769 -0.475809 11.900000 0.000000 0.973150
22.027296 3.982437 -0.338825 -0.574085 11.150000 0.000000 0.295884
22.270351 3.627593 -0.331587 -0.532277 8.290000 0.000000 0.420416
20.964922 3.792123 -0.328383 -0.564201 9.890000 0.000000 0.132366
21.487864 3.801951 -0.313901 -0.542328 13.820000 0.000000 0.235354
23.826002 4.129172 -0.306574 -0.543479 9.750000 0.000000 0.221318
23.720181 4.110896 -0.305199 -0.543478 11.190000 0.000000 0.221331
18.596132 6.573854 -0.302948 -0.533888 15.090000 0.000000 0.016050
21.493517 3.833448 -0.300882 -0.528803 12.880000 0.000000 0.457329
21.632347 3.881866 -0.294273 -0.520226 11.470000 0.000000 0.597814
18.322559 -10.285154 -0.293915 -0.433032 10.660000 0.000000 0.863499
22.228594 3.806513 -0.288257 -0.543000 13.240000 0.000000 0.232025
23.777197 3.953988 -0.285224 -0.574030 23.100000 0.000000 0.275192
23.408405 4.008034 -0.284984 -0.603832 10.730000 0.000000 0.775124
23.435644 4.041196 -0.283123 -0.574060 10.490000 0.000000 0.283825
21.472160 3.843265 -0.282672 -0.570752 12.110000 0.000000 0.238086
23.830650 4.070015 -0.282544 -0.532246 18.209999 0.000000 0.410702
21.871441 3.886860 -0.280782 -0.551101 14.740000 0.000000 0.089061
21.313250 3.913678 -0.280503 -0.551182 14.660000 0.000000 0.079337
21.425980 3.912284 -0.278601 -0.551271 13.250000 0.000000 0.079348
23.753317 3.987233 -0.273399 -0.602422 21.750000 0.000000 0.747317
21.036709 3.994298 -0.272754 -0.523566 14.470000 0.000000 0.527419
